Time
623
568
869
867
1610
1609
2837
2850
5246
5245
10135
10117
19781
19797
39156
39123
77774
77776
414
415
565
565
868
867
1609
1609
2852
2849
5263
5262
10184
10116
19783
19794
39118
39117
77787
77776
414
414
566
565
867
867
1609
1609
2849
2849
5263
5262
10166
10116
19783
19791
39116
39119
77785
77788
414
414
565
565
867
866
1609
1609
2848
2849
5329
5290
10122
10120
19781
19782
39124
39120
77788
77775
414
414
566
628
887
868
1611
1610
2888
2873
5293
5295
10164
10118
19798
19784
39121
39120
77788
77780
415
414
565
565
867
867
1677
1637
2878
2882
5288
5288
10127
10115
19791
19787
39158
39119
77796
77781
414
414
566
565
868
867
1609
1609
2850
2849
5262
5270
10156
10116
19781
19783
39119
39129
77775
77768
415
415
566
565
868
867
1609
1609
2848
2848
5264
5262
10157
10117
19791
19789
39119
39130
77793
77782
414
414
565
565
867
867
1610
1609
2849
2849
5264
5262
10155
10108
19819
19788
39119
39120
77793
77779
414
415
565
565
867
868
1610
1609
2850
2849
5329
5290
10108
10121
19803
19784
39127
39120
77796
77781
415
415
566
565
867
867
1609
1610
2850
2848
5329
5289
10115
10120
19790
19782
39124
39120
77793
77785
414
415
565
565
867
867
1609
1609
2913
2876
5290
5293
10115
10114
19795
19782
39119
39120
77791
77788
414
414
599
593
893
899
1636
1632
2879
2850
5264
5261
10122
10116
19791
19789
39126
39102
77820
77766
414
415
565
565
868
866
1609
1609
2850
2849
5263
5262
10115
10115
19790
19789
39154
39121
77793
77780
414
414
566
565
867
866
1611
1609
2850
2849
5263
5263
10118
10116
19794
19790
39158
39118
77783
77777
415
414
566
564
867
867
1610
1609
2848
2849
5330
5289
10113
10121
19787
19783
39125
39120
77797
77789
414
414
566
565
867
867
1609
1609
2849
2848
5329
5291
10115
10117
19782
19780
39789
39127
77787
77776
415
415
566
565
867
867
1610
1609
2922
2877
5289
5294
10115
10115
19793
19789
39118
39126
77778
77783
415
415
566
565
868
867
1676
1637
2877
2880
5289
5287
10120
10115
19783
19792
39151
39119
77770
77765
414
415
566
565
868
867
1609
1610
2849
2849
5263
5263
10158
10124
19784
19795
39121
39136
77776
78155
422
415
567
565
867
867
1610
1608
2849
2849
5264
5261
10163
10133
19782
19792
39183
39116
77780
77769
416
415
566
566
867
866
1610
1608
2850
2849
5262
5262
10155
10122
19781
19793
39108
39111
77773
77767
414
414
566
565
867
866
1610
1609
2877
2873
5297
5289
10121
10129
19899
19834
39121
39126
77783
77786
415
415
566
565
867
867
1610
1609
2849
2876
5290
5292
10116
10122
19780
19790
39120
39126
77793
77787
415
415
566
565
867
869
1670
1637
2879
2874
5290
5290
10116
10124
19787
19821
39150
39122
77769
77778
436
437
590
590
891
867
1609
1609
2850
2849
5262
5262
