74,375,45,366,926,
66,361,42,333,870,
62,371,41,320,859,
61,353,40,317,837,
65,384,43,329,887,
81,350,45,374,912,
77,393,47,393,980,
66,354,43,336,864,
66,361,42,330,862,
61,384,41,318,869,
76,372,44,358,919,
61,388,42,325,880,
64,371,41,328,871,
63,355,40,318,841,
69,370,43,344,893,
76,381,45,363,932,
74,423,45,376,988,
66,361,43,334,871,
65,356,41,320,846,
64,386,43,323,880,
75,379,45,371,937,
64,390,42,336,897,
67,499,42,324,996,
63,349,41,317,837,
72,334,44,357,873,
79,329,48,388,913,
65,404,44,336,914,
67,361,43,338,873,
65,354,41,321,844,
65,358,41,335,863,
76,361,46,360,910,
67,396,43,337,908,
65,383,41,321,876,
64,357,42,328,857,
64,339,41,322,833,
75,378,46,379,946,
72,399,43,359,939,
70,364,45,342,886,
63,369,41,323,860,
68,397,43,333,905,
77,361,45,3561,4113,
85,407,48,355,963,
71,391,43,337,909,
66,360,41,324,855,
75,374,48,375,942,
79,375,47,373,939,
69,389,44,337,904,
66,360,43,336,869,
67,374,40,330,877,
65,348,41,331,848,
77,351,44,364,902,
73,382,46,366,934,
66,357,43,333,865,
63,346,42,323,839,
66,351,42,330,853,
74,361,45,362,906,
67,399,43,336,910,
75,367,48,366,921,
72,360,42,343,884,
62,364,42,326,859,
81,346,42,365,901,
65,366,41,326,863,
66,380,43,328,882,
63,359,40,321,848,
66,360,42,331,865,
77,391,45,360,938,
64,369,44,330,871,
65,368,43,341,881,
62,376,43,323,869,
68,358,44,331,865,
78,358,44,373,920,
67,396,41,334,903,
65,369,42,325,867,
64,349,43,329,850,
64,378,41,323,869,
78,364,45,374,928,
66,379,43,328,883,
64,350,43,333,853,
66,353,44,329,856,
67,367,42,346,885,
78,367,45,374,929,
67,359,41,336,868,
65,363,40,325,858,
66,358,42,323,855,
64,385,41,325,882,
77,358,45,370,915,
64,367,40,325,860,
63,375,40,321,863,
69,363,43,335,875,
65,362,41,326,860,
77,382,45,2812,3387,
84,384,50,350,934,
69,389,42,327,894,
63,365,42,317,851,
67,356,41,334,865,
76,336,43,363,885,
68,373,43,367,964,
63,338,41,351,859,
67,341,40,364,880,
65,358,41,364,892,
80,369,75,368,964,
64,394,42,331,897,
67,379,43,324,879,
63,376,41,319,863,
63,374,43,322,867,
73,305,46,358,875,
69,353,41,324,871,
62,361,41,320,846,
66,362,44,320,856,
66,355,41,331,858,
72,367,43,355,901,
74,369,46,375,929,
67,364,43,333,871,
65,374,42,331,876,
65,344,43,326,843,
77,351,44,365,902,
63,434,41,323,925,
66,353,43,328,853,
64,348,40,328,845,
64,368,40,325,862,
75,362,43,361,908,
66,365,43,333,875,
62,363,42,318,850,
75,387,46,361,937,
66,372,42,334,879,
75,359,45,367,912,
66,386,42,325,883,
64,344,41,325,839,
63,364,41,318,852,
66,363,43,337,873,
78,347,46,371,907,
63,346,40,327,840,
63,372,41,324,865,
63,356,41,318,841,
66,363,42,331,871,
75,372,44,359,916,
66,378,44,332,885,
64,345,42,318,834,
64,336,41,318,825,
64,346,43,330,847,
79,363,44,3517,4072,
84,370,48,362,930,
69,384,43,332,895,
66,361,44,335,870,
91,375,51,432,1021,
102,364,55,455,1055,
74,382,46,370,945,
66,354,43,332,862,
69,363,41,320,857,
64,360,42,320,849,
75,349,44,369,906,
69,368,46,354,901,
66,376,42,320,868,
65,354,43,326,855,
87,365,48,421,993,
87,352,46,402,956,
65,374,43,329,876,
65,372,42,335,879,
63,350,42,321,840,
66,368,41,332,874,
73,367,43,365,914,
68,459,42,337,972,
63,381,41,323,871,
64,357,41,331,858,
64,371,40,325,868,
91,361,52,434,1010,
74,394,48,369,950,
67,360,45,338,875,
62,362,42,321,852,
73,375,46,374,933,
86,370,47,395,964,
75,356,48,370,917,
74,374,47,369,929,
65,345,42,335,854,
68,351,43,331,857,
76,391,44,362,940,
65,374,45,337,889,
64,350,41,322,843,
62,361,42,323,855,
62,348,40,317,832,
76,374,44,369,931,
65,364,43,336,872,
67,399,45,333,908,
70,378,43,346,903,
67,354,44,334,862,
101,401,51,460,1092,
77,372,48,367,931,
68,390,45,332,902,
66,368,42,326,868,
63,359,42,323,852,
78,373,44,3097,3667,
86,379,46,356,935,
70,388,45,338,907,
64,346,43,333,851,
66,351,41,325,848,
88,381,50,407,997,
66,369,42,334,877,
67,369,44,328,873,
63,370,41,320,858,
66,368,43,330,872,
76,360,44,360,904,
65,372,42,341,885,
119,393,62,450,1107,
70,362,47,341,885,
65,366,41,318,854,
82,367,47,389,952,
68,351,42,335,860,
65,398,42,338,908,
62,364,40,319,850,
69,349,44,332,858,
80,393,46,377,962,
68,390,42,333,899,
62,372,40,320,857,
88,371,51,463,1049,
80,350,48,410,956,
75,372,46,485,1046,
68,377,45,359,916,
62,369,70,324,891,
64,385,43,323,880,
64,375,42,325,870,
77,379,43,358,923,
63,370,40,323,860,
92,347,43,333,879,
69,404,43,354,936,
86,349,48,406,959,
83,369,48,384,952,
67,366,44,337,879,
65,372,40,321,861,
66,371,42,326,870,
63,386,41,319,872,
80,375,45,375,943,
76,375,46,382,946,
70,380,45,342,902,
64,369,42,330,869,
68,356,44,335,868,
90,373,51,437,1024,
75,364,48,367,921,
63,366,43,324,860,
62,343,43,320,831,
63,372,42,330,872,
74,357,47,2959,3507,
87,381,51,361,948,
67,369,45,321,867,
64,435,43,335,941,
64,351,41,323,843,
77,348,48,380,920,
65,356,42,328,857,
74,354,43,357,894,
65,378,41,323,871,
63,355,43,326,852,
72,375,43,354,910,
69,376,43,332,885,
62,376,41,321,862,
63,353,42,325,849,
67,357,43,334,865,
79,389,44,379,957,
73,365,46,366,914,
69,369,45,352,902,
63,387,43,322,879,
63,363,42,318,850,
79,331,44,366,889,
65,380,41,333,882,
64,374,42,324,866,
63,367,42,324,859,
65,370,43,334,876,
84,352,50,401,955,
67,351,43,336,864,
63,370,41,328,865,
66,367,43,323,864,
64,371,41,318,861,
78,364,46,366,921,
62,388,43,328,884,
67,379,43,324,878,
64,345,42,318,832,
65,378,43,327,877,
78,360,46,367,917,
65,360,42,336,872,
64,435,41,320,927,
65,423,43,334,929,
61,361,41,325,853,
75,375,45,360,922,
66,362,42,333,868,
63,381,40,319,867,
67,394,42,328,897,
74,380,45,357,922,
77,377,47,388,957,
70,367,43,340,886,
65,371,41,332,874,
62,352,41,318,839,
64,363,40,325,856,
80,361,46,3018,3579,
94,385,52,405,1006,
69,378,42,329,883,
73,373,45,358,916,
65,398,42,330,901,
77,386,45,373,950,
68,357,43,346,878,
66,381,43,335,890,
62,369,40,318,853,
68,342,40,328,844,
75,336,45,368,888,
65,366,43,329,868,
64,359,41,332,860,
61,365,41,315,848,
65,372,41,321,863,
71,382,47,366,932,
67,368,45,339,883,
72,388,45,354,925,
67,353,42,331,858,
62,357,40,323,849,
79,373,46,370,933,
67,368,42,331,873,
66,382,42,329,884,
63,372,42,317,858,
69,361,40,326,861,
74,374,43,356,914,
67,377,41,333,882,
66,372,42,334,878,
66,351,41,328,851,
63,368,41,322,861,
78,394,45,361,945,
64,375,42,327,875,
61,362,38,318,845,
65,384,42,330,888,
62,353,41,325,846,
77,365,45,387,943,
70,377,46,370,929,
66,372,45,342,891,
62,355,41,332,856,
65,362,42,327,861,
77,397,44,406,989,
68,379,44,370,925,
63,372,41,363,904,
65,367,42,408,948,
65,340,65,321,858,
78,351,44,369,908,
63,390,42,328,889,
66,392,43,336,901,
62,357,42,327,853,
89,355,41,326,879,
74,371,47,3559,4122,
87,382,48,355,942,
66,386,43,321,879,
74,364,48,356,909,
65,374,45,331,880,
82,359,47,378,933,
68,371,45,341,891,
62,355,42,331,855,
69,356,43,331,866,
64,370,42,322,862,
78,368,46,361,919,
79,374,50,400,970,
71,373,45,352,906,
71,359,45,353,893,
69,372,45,335,887,
76,345,44,363,897,
67,348,41,334,856,
62,368,40,323,859,
68,358,42,336,871,
62,375,42,338,882,
77,366,44,368,923,
62,371,42,327,864,
65,392,41,324,885,
85,367,49,407,976,
76,378,46,373,941,
76,372,47,372,935,
64,352,44,326,850,
67,353,43,329,856,
63,350,42,325,842,
70,381,47,350,912,
75,373,45,371,932,
67,375,43,337,888,
64,400,41,318,886,
64,362,42,324,858,
64,364,42,325,862,
78,378,44,368,935,
67,371,41,329,875,
66,346,41,324,843,
63,358,41,314,840,
68,346,42,334,854,
75,368,45,376,929,
66,379,43,337,891,
63,357,42,325,850,
64,353,40,322,843,
63,360,41,319,848,
78,372,42,366,928,
72,366,43,355,902,
65,382,43,335,890,
64,392,43,333,899,
62,367,39,322,855,
80,415,45,3001,3613,
82,395,48,356,947,
68,372,45,329,879,
63,414,42,321,903,
63,371,42,326,866,
75,365,44,357,907,
66,374,45,340,889,
64,373,41,321,864,
65,367,39,326,863,
62,359,42,323,850,
77,383,46,381,954,
62,359,42,326,856,
64,370,42,320,861,
68,382,44,357,913,
65,375,42,335,883,
80,378,47,390,959,
64,363,43,334,871,
75,363,48,378,929,
66,361,43,335,872,
64,354,41,337,861,
76,373,45,362,922,
81,384,49,404,987,
80,417,48,407,1021,
72,367,47,379,931,
68,386,42,339,901,
75,361,48,382,934,
63,367,44,323,862,
65,384,42,339,896,
62,355,42,314,837,
63,372,42,327,869,
73,367,46,365,915,
65,387,43,339,900,
62,403,43,316,888,
66,366,41,326,864,
62,374,43,319,862,
78,375,44,368,931,
64,366,41,319,856,
66,393,40,323,889,
62,347,40,316,830,
91,363,51,411,991,
92,399,55,461,1082,
75,371,46,374,935,
69,371,45,345,897,
65,427,41,325,923,
66,366,42,327,867,
75,385,43,361,930,
65,378,42,333,884,
63,387,42,322,876,
65,378,42,322,871,
62,335,40,317,820,
75,372,43,3571,4132,
85,367,49,352,917,
67,374,44,330,880,
65,352,43,332,858,
64,369,42,329,870,
74,365,42,358,904,
67,361,42,334,870,
64,389,43,366,927,
63,366,41,352,889,
63,350,42,356,876,
72,375,43,457,1016,
65,382,44,330,911,
61,372,40,318,857,
66,379,42,324,877,
63,352,42,314,835,
73,415,46,356,956,
86,356,41,318,867,
76,363,47,377,931,
66,372,42,319,864,
63,352,42,323,846,
74,382,43,353,919,
64,367,44,324,865,
64,365,41,318,851,
67,377,42,328,878,
62,386,41,323,877,
93,377,51,451,1048,
73,369,47,355,911,
73,366,47,360,912,
80,355,50,389,943,
69,372,45,339,892,
75,364,46,365,917,
77,369,46,365,924,
66,370,43,331,875,
61,373,42,329,870,
67,371,42,323,868,
95,352,51,446,1018,
77,373,48,376,941,
66,373,45,332,881,
64,357,44,323,853,
63,363,41,322,854,
80,432,45,365,988,
64,370,42,432,975,
65,369,42,430,971,
66,373,41,429,975,
69,367,42,432,973,
73,355,44,465,1003,
65,379,44,435,987,
62,411,41,416,996,
64,356,42,421,949,
61,372,41,411,949,
74,368,45,2934,3492,
80,381,48,348,924,
66,385,43,326,884,
64,363,41,316,849,
65,369,41,321,861,
95,380,50,428,1026,
83,378,47,400,977,
74,373,46,356,917,
65,367,43,323,863,
65,374,41,328,874,
73,373,45,357,913,
67,372,42,329,873,
64,368,41,313,850,
65,360,41,323,852,
68,373,42,328,877,
77,364,44,366,917,
63,354,42,322,845,
74,358,46,381,926,
67,357,44,333,865,
64,384,42,327,883,
74,394,45,358,936,
65,370,43,326,868,
62,380,41,317,864,
62,382,42,324,874,
65,2032,44,327,2530,
78,366,44,362,915,
65,369,44,326,868,
62,366,40,317,849,
64,361,42,318,850,
62,428,40,312,905,
74,383,43,360,925,
63,370,40,320,858,
63,359,41,320,849,
63,350,41,315,832,
94,364,48,414,991,
78,371,47,385,948,
68,365,43,326,868,
71,405,44,354,939,
72,358,44,358,899,
69,404,44,350,933,
78,372,47,372,935,
70,367,46,366,917,
67,384,46,336,899,
64,367,44,318,856,
65,352,48,333,864,
94,372,51,440,1031,
75,366,49,371,929,
68,357,46,336,874,
62,360,41,319,850,
83,369,51,415,991,
86,370,51,3506,4086,
87,388,54,371,967,
64,378,43,323,874,
64,371,42,330,872,
68,359,40,324,855,
78,380,44,368,934,
64,374,41,327,870,
65,358,40,326,853,
80,369,49,349,915,
84,373,51,410,989,
81,360,48,385,943,
68,356,43,336,871,
62,384,42,319,873,
64,354,43,326,851,
63,350,41,327,846,
70,368,43,366,913,
64,395,41,329,893,
62,384,39,323,873,
75,363,46,373,923,
79,360,46,394,948,
79,364,46,379,934,
67,379,43,328,883,
69,393,53,462,1068,
108,356,56,557,1159,
73,354,47,390,933,
75,349,46,402,939,
91,374,50,443,1027,
67,358,73,340,903,
67,382,41,321,877,
68,366,43,339,882,
78,372,45,379,940,
66,386,41,329,889,
86,344,40,319,853,
62,360,42,323,849,
66,336,42,328,838,
76,389,44,367,945,
68,373,41,322,870,
65,360,41,319,849,
65,341,40,320,832,
62,369,39,320,855,
73,355,42,354,890,
66,372,40,335,878,
62,363,41,320,850,
64,357,41,324,850,
63,350,41,320,839,
76,354,42,360,899,
65,366,42,324,861,
64,365,42,331,867,
61,365,40,313,844,
63,373,41,320,861,
72,367,43,3774,4326,
92,373,52,411,997,
64,370,44,321,864,
64,357,42,321,848,
65,340,41,324,833,
74,349,43,364,895,
62,351,41,328,848,
63,369,41,329,866,
62,368,43,322,859,
64,379,42,323,873,
67,351,44,348,874,
66,367,41,330,868,
62,375,41,320,864,
63,363,42,314,847,
64,358,41,319,847,
62,379,42,357,907,
73,358,43,330,872,
62,350,41,329,847,
65,371,41,324,865,
64,359,40,314,842,
65,360,40,341,873,
73,367,42,335,883,
64,367,41,323,861,
61,359,42,315,840,
65,356,42,328,856,
64,388,42,319,876,
92,385,49,436,1036,
70,339,47,360,884,
65,361,43,330,865,
61,367,41,327,861,
65,347,41,315,833,
74,371,44,354,910,
61,357,40,314,837,
65,351,41,325,844,
63,343,40,317,827,
67,352,43,338,864,
75,348,44,360,894,
65,337,42,333,841,
61,354,42,318,839,
65,355,43,328,854,
65,367,43,327,865,
75,371,44,358,913,
63,354,41,317,837,
62,352,42,326,846,
63,349,41,314,832,
65,366,42,326,864,
74,363,45,352,897,
66,364,41,330,867,
62,350,41,322,838,
66,342,42,326,840,
63,362,40,2912,3448,
94,378,49,359,947,
64,366,42,315,851,
63,336,41,319,823,
64,362,42,321,854,
61,354,41,315,834,
72,358,43,357,898,
63,361,40,327,856,
65,355,42,331,860,
65,352,41,327,849,
65,363,42,327,862,
82,370,49,397,968,
65,371,45,331,880,
63,353,41,317,839,
66,365,41,325,863,
62,340,40,318,825,
75,342,42,355,880,
62,359,41,317,842,
62,357,41,317,842,
64,355,40,324,846,
65,354,41,324,848,
73,382,44,358,922,
65,366,39,321,858,
62,351,40,318,837,
61,356,42,316,842,
63,355,42,325,849,
72,358,44,353,893,
68,354,42,330,859,
63,349,41,311,828,
66,359,41,333,863,
66,379,42,335,887,
77,390,43,368,945,
64,373,41,323,866,
66,353,41,320,845,
65,367,42,319,856,
65,334,41,319,823,
74,354,43,350,889,
64,345,42,331,847,
63,349,41,319,837,
65,351,43,334,856,
67,370,43,352,896,
79,397,46,406,995,
63,365,42,358,894,
66,356,43,350,880,
64,351,68,314,860,
62,409,42,324,902,
77,363,44,352,903,
62,387,41,320,874,
68,369,42,320,864,
89,346,41,314,854,
64,370,42,3455,4001,
95,400,50,391,1004,
67,365,43,331,871,
63,359,42,322,851,
67,353,41,322,849,
63,351,40,313,834,
79,335,44,358,883,
62,371,40,319,859,
65,354,41,323,850,
64,345,41,324,840,
64,376,41,328,875,
74,375,43,352,910,
66,372,44,334,882,
63,371,42,324,863,
76,368,45,359,916,
73,344,46,359,889,
79,359,46,358,911,
66,460,41,322,954,
63,347,39,312,824,
66,356,40,326,853,
71,355,46,360,899,
78,376,49,379,950,
65,363,42,328,866,
66,354,42,329,856,
65,355,42,328,854,
64,349,42,328,849,
74,354,43,352,891,
65,351,42,337,860,
65,350,41,318,839,
76,347,46,365,902,
67,387,45,331,894,
75,374,45,373,934,
65,368,41,326,863,
64,376,41,335,882,
63,360,42,320,849,
64,368,42,333,874,
73,378,44,358,920,
67,369,42,330,874,
64,369,41,320,860,
63,358,41,318,844,
64,409,42,330,911,
73,404,45,361,951,
69,373,42,335,883,
65,391,42,332,896,
67,358,41,328,862,
62,363,40,328,859,
78,371,43,362,923,
64,357,40,328,854,
65,365,41,328,864,
64,363,40,319,852,
62,368,42,2857,3397,
103,396,55,468,1097,
77,426,51,384,1006,
71,373,47,364,921,
65,426,43,336,936,
64,366,41,327,865,
99,367,51,450,1046,
71,365,47,347,897,
64,362,43,324,858,
65,383,43,334,890,
87,384,49,426,1020,
87,384,50,410,1004,
67,420,42,333,929,
67,372,41,337,882,
66,374,44,327,876,
64,368,43,327,866,
80,379,47,382,957,
66,365,43,340,881,
80,369,47,397,963,
78,370,46,373,934,
67,387,45,325,889,
77,372,47,371,933,
62,377,42,327,872,
67,430,42,336,941,
67,376,42,331,878,
88,375,48,432,1015,
88,369,51,418,994,
74,385,45,362,932,
67,366,41,327,867,
67,366,41,325,863,
71,383,42,347,910,
86,366,50,407,975,
69,381,43,335,893,
63,372,40,324,865,
70,358,43,340,876,
88,381,50,436,1028,
86,365,50,401,971,
69,352,43,337,867,
64,372,41,328,871,
86,354,47,427,988,
79,376,47,380,952,
79,383,46,376,953,
87,385,50,432,1027,
74,355,47,377,920,
71,356,42,337,871,
66,367,44,332,875,
96,362,52,453,1037,
85,357,49,418,978,
73,361,47,368,916,
64,351,43,330,852,
64,374,42,3472,4020,
101,383,53,400,1008,
70,355,45,332,866,
67,370,43,329,876,
64,369,43,319,860,
69,327,45,343,850,
78,360,45,400,948,
86,362,48,459,1027,
75,376,49,393,961,
72,354,43,374,911,
63,392,42,320,881,
79,409,46,366,965,
63,368,41,324,862,
65,368,41,331,872,
68,371,41,340,885,
88,339,43,330,865,
77,378,45,365,932,
62,377,43,334,883,
61,337,41,321,824,
66,353,40,331,856,
62,365,42,319,852,
77,397,43,363,947,
64,376,42,326,872,
65,353,41,326,848,
64,368,42,327,867,
65,360,43,335,868,
80,361,46,370,924,
65,365,42,329,867,
66,372,42,330,876,
63,337,42,319,826,
66,372,41,324,867,
73,372,45,362,915,
65,375,43,328,876,
63,372,41,319,860,
65,347,43,328,848,
65,352,40,331,851,
78,413,47,373,977,
64,342,41,326,839,
64,370,41,322,862,
65,356,41,326,853,
66,384,41,336,891,
83,356,49,407,962,
71,363,44,339,882,
63,373,41,321,861,
65,392,42,329,893,
65,361,43,331,865,
78,366,44,363,917,
65,382,41,341,896,
61,355,42,326,848,
67,367,42,330,870,
63,375,43,2841,3390,
93,414,52,402,1029,
65,404,44,331,909,
65,397,43,327,897,
65,422,42,320,914,
65,368,44,332,876,
74,378,48,365,930,
69,372,44,343,892,
63,354,43,321,843,
65,363,43,327,860,
62,364,41,322,853,
78,374,45,366,928,
61,369,41,326,862,
64,384,41,333,889,
65,365,41,322,858,
61,383,44,331,884,
73,426,46,360,970,
64,372,43,336,880,
67,366,42,333,872,
62,344,40,330,841,
63,372,41,326,867,
74,387,44,362,934,
66,368,42,328,868,
61,401,40,324,892,
68,374,43,330,881,
62,351,41,321,838,
73,366,45,368,919,
65,357,42,325,854,
67,371,42,336,880,
63,364,41,323,853,
67,360,43,343,879,
74,377,45,366,928,
66,369,42,329,871,
63,371,43,321,862,
66,353,40,327,849,
63,355,40,324,847,
76,387,45,363,937,
63,365,41,332,869,
93,365,49,436,1016,
91,367,50,440,1018,
78,376,47,360,928,
78,380,48,377,950,
65,361,42,326,859,
68,363,41,331,869,
65,373,42,327,874,
66,353,40,326,851,
77,377,44,360,924,
64,341,43,339,851,
90,384,49,431,1026,
80,358,47,390,943,
76,360,49,3581,4138,
100,381,53,403,1008,
73,363,46,364,914,
69,389,43,345,913,
66,349,42,332,854,
65,350,43,327,852,
75,380,45,354,919,
67,352,42,328,857,
66,375,42,326,873,
67,338,42,334,845,
83,400,52,365,968,
79,390,47,366,949,
68,367,43,335,879,
62,372,42,323,864,
65,372,41,324,868,
65,322,42,324,820,
75,354,45,357,897,
64,352,40,325,846,
73,351,46,381,920,
67,333,41,333,837,
65,366,43,334,874,
74,376,45,396,1006,
65,376,44,359,911,
62,354,43,349,873,
69,351,41,368,895,
64,349,40,365,882,
77,409,45,369,966,
64,376,42,328,875,
91,380,50,428,1022,
75,376,46,369,935,
67,360,45,340,878,
100,366,45,359,938,
109,409,62,476,1137,
111,377,58,454,1078,
71,363,47,345,894,
68,359,46,335,872,
76,363,45,361,912,
66,339,43,334,846,
65,369,43,320,859,
65,360,42,338,869,
66,348,42,333,855,
77,380,43,368,935,
67,369,43,324,865,
65,370,42,330,872,
66,371,41,327,869,
68,374,41,330,879,
74,384,44,354,922,
66,341,41,332,846,
60,350,41,324,840,
66,371,41,326,871,
66,344,42,3804,4324,
95,383,53,393,994,
67,365,44,327,870,
63,351,44,329,852,
67,370,42,330,874,
63,367,43,316,852,
75,369,46,361,916,
63,338,43,327,835,
66,366,42,320,858,
63,380,40,321,869,
71,350,45,363,894,
82,376,47,400,972,
67,373,45,338,890,
63,358,43,337,864,
65,371,43,329,873,
64,357,41,326,851,
78,385,43,363,936,
64,379,43,329,880,
86,371,51,407,986,
70,364,45,352,898,
67,369,45,331,878,
77,368,46,365,921,
67,376,42,338,890,
64,360,42,321,854,
63,372,44,327,870,
64,369,43,330,871,
76,370,45,357,916,
68,380,42,327,882,
64,369,42,317,855,
73,344,43,342,870,
66,333,42,332,838,
77,358,45,370,915,
63,386,41,328,882,
65,356,41,329,858,
67,357,43,329,860,
65,352,41,333,857,
74,379,44,359,921,
65,373,42,325,870,
62,369,41,319,855,
66,387,41,327,886,
64,366,43,323,861,
78,360,45,369,919,
65,387,43,336,895,
68,343,43,335,853,
63,363,41,317,849,
63,376,41,326,870,
75,361,44,363,913,
62,368,40,328,864,
65,367,42,329,869,
63,349,39,319,832,
65,360,41,2839,3375,
84,388,52,399,991,
69,400,44,330,909,
65,362,43,328,864,
66,368,43,330,871,
62,352,40,319,841,
77,376,44,356,921,
66,365,42,330,870,
64,372,42,329,873,
64,355,41,320,845,
66,345,42,329,847,
76,363,43,369,917,
69,365,43,338,880,
65,353,42,333,860,
66,369,42,327,870,
63,353,42,320,842,
74,373,43,358,914,
68,377,42,333,885,
93,367,50,441,1023,
78,355,48,379,927,
65,350,43,328,849,
84,358,48,410,972,
68,373,45,342,895,
67,355,45,332,865,
67,349,43,344,869,
67,355,42,334,865,
75,394,46,365,947,
65,360,43,338,871,
65,359,43,326,858,
65,358,44,334,865,
62,342,42,322,833,
76,372,44,362,921,
64,369,41,321,862,
68,341,43,334,852,
66,372,44,326,873,
65,349,41,326,847,
74,342,44,361,887,
65,369,41,334,874,
67,375,42,410,960,
100,364,56,465,1059,
79,385,48,400,978,
75,371,45,402,960,
66,374,74,337,918,
65,362,44,336,872,
68,357,42,342,876,
62,343,40,319,828,
77,388,47,368,949,
90,344,41,327,868,
65,395,43,329,898,
64,353,42,322,846,
65,338,41,3482,3994,
98,397,52,386,1001,
66,395,46,331,904,
64,348,44,338,857,
69,381,43,343,905,
62,338,42,324,831,
80,361,47,378,931,
64,379,43,326,875,
66,373,42,323,872,
62,355,41,318,839,
61,330,41,318,815,
77,371,45,374,935,
61,360,41,329,859,
65,355,43,344,873,
65,347,40,319,834,
67,353,45,337,866,
72,354,44,362,901,
66,358,42,333,862,
74,363,45,377,926,
69,355,43,349,881,
63,342,42,324,835,
75,371,44,371,928,
63,361,42,330,863,
61,340,41,326,833,
63,374,43,325,870,
69,339,43,339,856,
82,355,50,404,959,
71,391,44,343,914,
63,389,41,324,880,
67,352,42,328,855,
74,355,46,371,914,
78,363,45,373,927,
67,370,42,331,877,
66,349,42,326,847,
63,352,41,326,848,
64,339,41,325,834,
79,388,44,371,950,
65,359,42,333,864,
66,357,42,326,855,
63,354,39,318,841,
67,349,41,329,851,
75,390,44,369,943,
67,374,43,335,884,
65,350,40,327,846,
66,377,42,330,882,
64,348,42,332,850,
81,380,45,367,940,
63,372,44,327,869,
66,372,41,323,867,
64,349,42,318,837,
65,368,41,2860,3405,
94,391,52,407,1012,
66,369,43,325,868,
67,357,41,328,858,
65,351,43,325,849,
83,367,49,444,1017,
83,378,49,404,983,
71,381,45,357,921,
64,364,41,321,857,
65,341,42,333,848,
62,378,40,321,867,
77,371,48,378,940,
89,369,49,436,1015,
89,355,52,458,1026,
